,Self_Reported_Stress_Level,Final_Grade,Gender_Male,Gender_Other,Preferred_Learning_Style_Kinesthetic,Preferred_Learning_Style_Reading/Writing,Preferred_Learning_Style_Visual,Use_of_Educational_Tech_Yes,Participation_in_Discussions_Yes,Age,Study_Hours_per_Week,Online_Courses_Completed,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night
2007,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,44.0,14.0,94.0,100.0,86.0,6.0,8.0
2008,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,25.0,0.0,61.0,74.0,99.0,3.0,9.0
2009,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,16.0,15.0,98.0,93.0,84.0,5.0,9.0
2010,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,16.0,16.0,67.0,66.0,92.0,9.0,10.0
2011,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,19.0,31.0,2.0,91.0,48.0,83.0,23.0,5.0
2012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,28.0,9.0,59.0,92.0,76.0,24.0,7.0
2013,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,35.0,17.0,75.0,75.0,69.0,8.0,9.0
2014,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,31.0,11.0,90.0,46.0,96.0,21.0,8.0
2015,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,13.0,11.0,77.0,92.0,96.0,2.0,6.0
2016,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,10.0,99.0,71.0,54.0,28.0,10.0
2017,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,5.0,6.0,70.0,75.0,80.0,12.0,9.0
2018,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,35.0,5.0,96.0,69.0,64.0,18.0,4.0
2019,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,25.0,17.0,87.0,69.0,56.0,21.0,10.0
2020,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,27.0,49.0,19.0,81.0,90.0,86.0,14.0,7.0
2021,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,8.0,5.0,67.0,64.0,66.0,10.0,10.0
2022,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,49.0,9.0,62.0,48.0,85.0,24.0,10.0
2023,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,48.0,4.0,56.0,74.0,83.0,5.0,6.0
2024,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,31.0,2.0,62.0,91.0,74.0,15.0,10.0
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,2.0,55.0,97.0,100.0,3.0,8.0
2026,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,29.0,1.0,84.0,69.0,54.0,25.0,8.0
2027,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,22.0,3.0,64.0,62.0,80.0,20.0,9.0
2028,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,19.0,88.0,73.0,99.0,6.0,4.0
2029,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,21.0,20.0,100.0,75.0,97.0,13.0,10.0
2030,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,10.0,6.0,90.0,70.0,70.0,19.0,5.0
2031,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,41.0,17.0,92.0,42.0,77.0,0.0,7.0
2032,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,5.0,1.0,53.0,52.0,82.0,15.0,7.0
2033,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,25.0,17.0,91.0,58.0,78.0,15.0,10.0
2034,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,42.0,13.0,54.0,73.0,83.0,23.0,10.0
2035,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,13.0,2.0,59.0,42.0,100.0,24.0,9.0
2036,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,33.0,1.0,56.0,86.0,65.0,11.0,8.0
2037,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,37.0,2.0,72.0,73.0,66.0,29.0,7.0
2038,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,44.0,14.0,51.0,74.0,74.0,9.0,9.0
2039,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,41.0,3.0,79.0,57.0,87.0,15.0,6.0
2040,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,17.0,0.0,54.0,95.0,86.0,27.0,10.0
2041,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,14.0,4.0,88.0,65.0,85.0,25.0,7.0
2042,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,20.0,7.0,78.0,84.0,78.0,8.0,10.0
2043,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,27.0,9.0,69.0,62.0,70.0,8.0,8.0
2044,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,41.0,13.0,76.0,62.0,98.0,30.0,6.0
2045,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,13.0,19.0,59.0,63.0,84.0,5.0,5.0
2046,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,39.0,20.0,58.0,90.0,63.0,29.0,5.0
2047,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,7.0,18.0,97.0,67.0,85.0,17.0,4.0
2048,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,25.0,7.0,61.0,94.0,82.0,21.0,10.0
2049,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,37.0,8.0,95.0,65.0,70.0,21.0,9.0
2050,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,33.0,7.0,84.0,50.0,59.0,21.0,9.0
2051,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,13.0,13.0,78.0,93.0,81.0,7.0,6.0
2052,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,24.0,8.0,92.0,69.0,79.0,8.0,5.0
2053,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,10.0,17.0,60.0,54.0,66.0,13.0,7.0
2054,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,49.0,13.0,63.0,75.0,54.0,5.0,7.0
2055,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,48.0,9.0,86.0,99.0,66.0,6.0,4.0
2056,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,7.0,3.0,64.0,75.0,67.0,11.0,6.0
2057,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,15.0,12.0,85.0,70.0,60.0,28.0,7.0
2058,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,15.0,58.0,63.0,54.0,3.0,8.0
2059,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,8.0,19.0,80.0,85.0,84.0,21.0,8.0
2060,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,27.0,39.0,1.0,88.0,72.0,95.0,24.0,5.0
2061,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,6.0,13.0,80.0,60.0,54.0,8.0,8.0
2062,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,31.0,17.0,88.0,54.0,79.0,21.0,4.0
2063,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,44.0,6.0,83.0,48.0,56.0,1.0,8.0
2064,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,5.0,8.0,54.0,81.0,52.0,13.0,4.0
2065,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,45.0,20.0,77.0,46.0,83.0,9.0,4.0
2066,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,10.0,11.0,75.0,77.0,96.0,16.0,6.0
2067,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,7.0,6.0,62.0,47.0,75.0,13.0,8.0
2068,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,16.0,8.0,75.0,51.0,62.0,27.0,8.0
2069,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,20.0,14.0,64.0,63.0,81.0,11.0,6.0
2070,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,10.0,2.0,78.0,99.0,74.0,12.0,4.0
2071,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,26.0,14.0,62.0,69.0,56.0,30.0,7.0
2072,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,19.0,4.0,55.0,67.0,63.0,12.0,5.0
2073,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,18.0,5.0,85.0,72.0,58.0,4.0,5.0
2074,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,25.0,8.0,95.0,82.0,89.0,1.0,9.0
2075,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,42.0,17.0,88.0,75.0,54.0,0.0,8.0
2076,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,28.0,18.0,59.0,43.0,90.0,12.0,8.0
2077,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,38.0,12.0,82.0,95.0,60.0,22.0,8.0
2078,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,31.0,18.0,59.0,79.0,85.0,10.0,4.0
2079,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,49.0,13.0,50.0,81.0,87.0,14.0,8.0
2080,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,39.0,20.0,65.0,67.0,99.0,14.0,9.0
2081,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,26.0,16.0,64.0,87.0,51.0,9.0,4.0
2082,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,41.0,7.0,61.0,75.0,97.0,3.0,7.0
2083,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,33.0,1.0,92.0,76.0,72.0,4.0,7.0
2084,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,13.0,14.0,85.0,90.0,62.0,15.0,5.0
2085,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,42.0,0.0,56.0,53.0,88.0,13.0,5.0
2086,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,36.0,1.0,72.0,50.0,65.0,30.0,6.0
2087,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,13.0,8.0,68.0,96.0,82.0,23.0,8.0
2088,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,36.0,15.0,99.0,51.0,91.0,25.0,4.0
2089,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,24.0,14.0,74.0,72.0,72.0,3.0,5.0
2090,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,36.0,11.0,93.0,53.0,87.0,25.0,8.0
2091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,46.0,15.0,87.0,99.0,71.0,3.0,9.0
2092,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,40.0,17.0,100.0,79.0,98.0,25.0,8.0
2093,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,18.0,4.0,66.0,62.0,52.0,26.0,9.0
2094,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,49.0,3.0,50.0,66.0,78.0,3.0,7.0
2095,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,7.0,95.0,83.0,56.0,6.0,10.0
2096,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,14.0,2.0,60.0,84.0,86.0,3.0,9.0
2097,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,45.0,0.0,68.0,95.0,89.0,25.0,8.0
2098,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,19.0,14.0,62.0,46.0,54.0,7.0,10.0
2099,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,33.0,15.0,95.0,84.0,51.0,7.0,5.0
2100,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,15.0,64.0,65.0,52.0,18.0,7.0
2101,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,44.0,17.0,64.0,95.0,75.0,24.0,10.0
2102,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,37.0,8.0,52.0,98.0,86.0,6.0,10.0
2103,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,26.0,0.0,86.0,52.0,82.0,2.0,5.0
2104,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,39.0,15.0,99.0,40.0,65.0,6.0,10.0
2105,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,35.0,4.0,97.0,97.0,86.0,30.0,6.0
2106,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,22.0,0.0,83.0,83.0,51.0,17.0,9.0
2107,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,23.0,9.0,70.0,41.0,90.0,13.0,10.0
2108,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,17.0,9.0,92.0,78.0,59.0,0.0,6.0
2109,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,46.0,8.0,92.0,59.0,85.0,27.0,4.0
2110,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,43.0,9.0,93.0,51.0,77.0,3.0,10.0
2111,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0,48.0,10.0,61.0,85.0,69.0,15.0,9.0
2112,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,48.0,19.0,77.0,79.0,90.0,24.0,9.0
2113,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,10.0,8.0,96.0,85.0,76.0,28.0,4.0
2114,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,23.0,8.0,56.0,61.0,89.0,19.0,9.0
2115,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,17.0,1.0,79.0,68.0,67.0,28.0,8.0
2116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,42.0,0.0,51.0,94.0,50.0,27.0,6.0
2117,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,40.0,8.0,52.0,73.0,72.0,10.0,8.0
2118,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,28.0,28.0,11.0,50.0,52.0,91.0,14.0,10.0
2119,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,42.0,3.0,92.0,58.0,79.0,9.0,10.0
2120,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,37.0,15.0,74.0,91.0,84.0,18.0,5.0
2121,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,32.0,0.0,95.0,41.0,64.0,12.0,9.0
2122,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,41.0,9.0,71.0,91.0,65.0,7.0,4.0
2123,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,14.0,8.0,51.0,81.0,68.0,25.0,9.0
2124,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,39.0,10.0,83.0,54.0,92.0,19.0,5.0
2125,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,28.0,7.0,80.0,67.0,82.0,8.0,4.0
2126,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,12.0,5.0,55.0,84.0,99.0,21.0,8.0
2127,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,14.0,14.0,52.0,92.0,63.0,10.0,5.0
2128,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,9.0,10.0,73.0,99.0,98.0,3.0,6.0
2129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,39.0,13.0,98.0,97.0,88.0,30.0,4.0
2130,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,20.0,2.0,55.0,70.0,100.0,26.0,4.0
2131,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,25.0,4.0,53.0,45.0,88.0,20.0,5.0
2132,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,32.0,17.0,86.0,47.0,87.0,20.0,8.0
2133,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,10.0,10.0,75.0,51.0,54.0,11.0,9.0
2134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,32.0,9.0,91.0,79.0,63.0,19.0,10.0
2135,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,48.0,0.0,82.0,83.0,51.0,8.0,7.0
2136,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,21.0,9.0,68.0,56.0,70.0,4.0,8.0
2137,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,40.0,0.0,51.0,40.0,70.0,28.0,4.0
2138,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,15.0,14.0,73.0,57.0,72.0,29.0,8.0
2139,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,7.0,3.0,96.0,82.0,65.0,15.0,5.0
2140,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,32.0,8.0,64.0,91.0,61.0,10.0,7.0
2141,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,5.0,15.0,53.0,75.0,63.0,29.0,4.0
2142,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,29.0,29.0,11.0,93.0,86.0,61.0,0.0,7.0
2143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,40.0,5.0,98.0,94.0,79.0,6.0,6.0
2144,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,35.0,14.0,89.0,72.0,72.0,1.0,10.0
2145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,15.0,11.0,70.0,93.0,92.0,18.0,5.0
2146,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,21.0,7.0,80.0,58.0,69.0,19.0,9.0
2147,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,13.0,18.0,53.0,100.0,86.0,12.0,9.0
2148,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,41.0,10.0,58.0,100.0,52.0,26.0,4.0
2149,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,38.0,6.0,64.0,83.0,60.0,4.0,10.0
2150,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,45.0,8.0,74.0,82.0,94.0,17.0,5.0
2151,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,18.0,7.0,51.0,66.0,92.0,8.0,9.0
2152,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,7.0,18.0,77.0,66.0,61.0,7.0,4.0
2153,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,43.0,7.0,84.0,63.0,69.0,25.0,10.0
2154,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,39.0,16.0,80.0,92.0,65.0,17.0,4.0
2155,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,36.0,17.0,63.0,61.0,52.0,21.0,10.0
2156,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,40.0,5.0,80.0,80.0,79.0,6.0,4.0
2157,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,12.0,6.0,69.0,92.0,86.0,21.0,9.0
2158,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,33.0,15.0,98.0,85.0,80.0,28.0,6.0
2159,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,14.0,16.0,94.0,63.0,59.0,19.0,5.0
2160,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,49.0,5.0,88.0,95.0,74.0,2.0,6.0
2161,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,31.0,4.0,66.0,43.0,86.0,6.0,10.0
2162,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,9.0,2.0,95.0,78.0,94.0,24.0,10.0
2163,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,27.0,3.0,59.0,46.0,97.0,4.0,8.0
2164,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,46.0,13.0,83.0,50.0,100.0,11.0,10.0
2165,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,26.0,32.0,5.0,100.0,55.0,85.0,14.0,5.0
2166,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,34.0,1.0,57.0,60.0,53.0,30.0,7.0
2167,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,40.0,17.0,63.0,68.0,99.0,28.0,10.0
2168,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,47.0,0.0,71.0,85.0,86.0,9.0,6.0
2169,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,16.0,19.0,73.0,80.0,98.0,18.0,10.0
2170,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,30.0,11.0,79.0,84.0,51.0,27.0,4.0
2171,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,46.0,15.0,92.0,93.0,60.0,21.0,10.0
2172,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,45.0,15.0,94.0,71.0,98.0,6.0,8.0
2173,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,25.0,7.0,81.0,61.0,70.0,17.0,4.0
2174,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,90.0,76.0,84.0,17.0,5.0
2175,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,17.0,2.0,54.0,81.0,84.0,12.0,9.0
2176,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,15.0,4.0,97.0,51.0,81.0,0.0,8.0
2177,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,49.0,8.0,83.0,62.0,66.0,6.0,6.0
2178,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,44.0,17.0,79.0,53.0,82.0,28.0,6.0
2179,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,31.0,19.0,61.0,44.0,95.0,3.0,4.0
2180,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,17.0,18.0,78.0,73.0,61.0,11.0,10.0
2181,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,17.0,5.0,60.0,84.0,70.0,9.0,10.0
2182,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,13.0,15.0,66.0,77.0,69.0,23.0,6.0
2183,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,48.0,5.0,75.0,64.0,55.0,0.0,7.0
2184,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,39.0,2.0,92.0,64.0,57.0,14.0,6.0
2185,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,7.0,5.0,82.0,55.0,52.0,6.0,7.0
2186,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,25.0,17.0,71.0,70.0,74.0,16.0,9.0
2187,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,6.0,5.0,65.0,74.0,51.0,24.0,8.0
2188,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,22.0,20.0,80.0,49.0,54.0,20.0,4.0
2189,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,47.0,20.0,83.0,80.0,72.0,20.0,9.0
2190,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,13.0,12.0,57.0,51.0,71.0,21.0,8.0
2191,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,41.0,6.0,74.0,97.0,87.0,28.0,5.0
2192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,15.0,18.0,63.0,94.0,95.0,20.0,9.0
2193,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,5.0,9.0,59.0,95.0,58.0,12.0,7.0
2194,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,27.0,18.0,93.0,55.0,64.0,11.0,7.0
2195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,42.0,14.0,70.0,94.0,51.0,24.0,9.0
2196,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,23.0,12.0,92.0,67.0,60.0,19.0,4.0
2197,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,8.0,18.0,75.0,66.0,76.0,13.0,6.0
2198,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,30.0,6.0,84.0,90.0,89.0,17.0,8.0
2199,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,20.0,0.0,53.0,94.0,58.0,26.0,4.0
2200,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,6.0,1.0,60.0,72.0,53.0,20.0,7.0
